time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pigeon yaw, pigeon raw, pivot pos, ext pos
462981294,58.8237,219.13,-3.99,13.7988,-166.289,12.3047,13.2715,-195.483,188.943,-190.724,-187.427,17.7992,-0.416382,-0.000915527,4.09,0,0,25.6163,23.4155
463034998,60.7689,224.849,-4.41,14.414,-165.058,14.2383,13.9746,-201.362,194.698,-196.549,-194.13,20.0812,0.239685,0.541443,4.53,0,0,25.6377,23.4155
463082194,62.1796,228.87,-4.71,14.5019,-164.97,14.2383,14.8535,-206.106,198.477,-201.37,-197.832,13.5396,-0.897949,0.112793,4.8,0,0,25.6377,23.4155
463140620,64.0474,233.84,-5.09,15.9961,-163.652,14.7657,14.7656,-211.721,204.069,-206.028,-203.205,14.9088,0.0933838,0.652405,5.18,0,0,25.6377,23.4155
463179848,65.3459,237.21,-5.39,16.084,-163.652,15.4688,14.7656,-215.392,207.716,-209.722,-206.643,15.3651,-0.734802,0.445129,5.49,0,0,25.6377,23.4155
463229260,67.0399,241.424,-5.7,16.5234,-163.213,15.4688,16.1719,-219.879,212.032,-214.995,-210.733,13.5396,0.138428,0.970276,5.78,0,0,25.7235,23.4155
463284782,68.7057,245.462,-6.05,16.5234,-162.949,15.5567,16.1719,-224.203,217.071,-219.124,-214.715,15.0609,0.235657,0.838257,6.14,0,0,25.7235,23.4155
463332175,70.3005,249.297,-6.33,16.5234,-163.037,15.4688,16.084,-228.285,221.045,-223.106,-219.288,15.3651,-0.904907,0.290222,6.42,0,0,25.7235,23.4155
463374510,71.4878,252.102,-6.61,16.6113,-162.949,15.4688,16.1719,-231.474,224.086,-226.193,-222.157,19.7769,0.392761,0.519104,6.72,0,0,25.7449,23.4155
463427304,72.8385,255.224,-6.88,16.6992,-162.334,15.4688,16.084,-235.199,227.694,-229.716,-224.91,13.2353,-0.812622,0.589417,6.96,0,0,25.7449,23.4155
463467727,74.0046,257.85,-7.12,17.5781,-161.631,15.3809,16.084,-238.03,230.408,-232.391,-228.184,15.3651,1.26508,1.17645,7.21,0,0,25.7449,23.4155
463520718,75.4936,261.117,-7.54,17.5781,-161.631,15.4688,16.1719,-242.027,234.211,-236.101,-231.038,18.712,0.494202,0.13678,7.54,0,0,25.7449,23.4155
463580540,76.762,263.854,-7.81,17.5781,-160.927,15.4688,16.1719,-245.13,237.073,-238.963,-234.281,17.495,-0.0853271,0.755676,7.99,0,0,25.7449,23.4155
463636994,78.1095,266.678,-8.19,17.9297,-160.488,15.4688,16.1719,-248.505,240.246,-242.05,-237.166,18.5599,-0.123779,0.784241,8.3,0,0,25.7663,23.4155
463681037,79.0985,268.701,-8.53,18.1933,-160.136,15.3809,16.1719,-251.102,242.61,-244.375,-238.893,19.4727,-0.589417,0.456116,8.65,0,0,25.7663,23.4155
463735140,79.8791,270.226,-8.88,19.248,-157.851,15.4688,16.1719,-252.914,244.235,-246.04,-240.65,24.3408,-0.0595093,1.29053,9.15,0,0,25.7878,23.4155
463761732,80.6858,271.677,-9.29,21.2695,-154.951,15.4688,16.1719,-254.913,245.931,-247.789,-241.863,24.493,0.227234,0.914612,9.29,0,0,25.7878,23.4155
463801296,81.1859,272.561,-9.75,22.1484,-154.863,13.9747,16.1719,-256.266,246.864,-248.66,-242.781,28.7526,0.165161,0.665222,9.75,0,0,25.7878,23.4155
463839940,81.6735,273.419,-10.06,22.0605,-154.951,13.8868,16.1719,-257.386,247.89,-249.671,-243.582,22.3631,0.683716,0.807312,10.19,0,0,25.895,23.4155
463889230,82.1514,274.255,-10.44,22.0605,-154.951,13.7989,16.1719,-258.327,248.901,-250.682,-244.484,12.0183,-0.00842285,0.902893,10.44,0,0,25.9164,23.4155
463930342,82.4581,274.783,-10.5,22.1484,-154.775,13.7989,16.1719,-259.042,249.539,-251.32,-244.943,2.12982,0.0067749,0.732971,10.51,0,0,25.7878,23.4155
463971617,82.7666,275.319,-10.57,22.1484,-154.863,13.7989,16.084,-259.695,250.153,-251.927,-245.55,6.69373,0.202332,0.809326,10.57,0,0,25.4234,23.4155
464005804,82.8986,275.547,-10.66,22.2363,-154.863,13.7989,16.1719,-260.007,250.395,-252.199,-245.783,7.60651,-0.0518188,0.593994,10.71,0,0,25.2733,23.4155
464061604,83.0725,275.847,-10.8,22.2363,-154.951,13.711,16.1719,-260.388,250.721,-252.556,-246.11,3.65112,0.110962,0.596375,10.82,0,0,25.2304,23.4155
464100943,83.1402,275.963,-10.83,22.4121,-154.863,13.711,16.1719,-260.566,250.838,-252.689,-246.218,0.608521,0.010437,0.394958,10.83,0,0,25.2304,23.4155
464135247,83.1774,276.024,-10.82,22.4121,-154.951,13.711,16.1719,-260.652,250.931,-252.743,-246.273,0.30426,-0.022522,0.318604,10.82,0,0,25.2304,23.4155
464178217,83.1836,276.034,-10.83,22.3242,-154.951,13.6231,16.1719,-260.66,250.954,-252.751,-246.281,-1.21704,-0.0897217,0.372803,10.83,0,0,25.3805,23.4155
464223658,83.1816,276.03,-10.83,22.3242,-154.951,13.711,16.084,-260.66,250.947,-252.743,-246.281,1.82556,-0.0823975,0.00842285,10.83,0,0,25.5091,23.4155
464285147,83.1816,276.03,-10.85,22.3242,-154.863,13.711,16.084,-260.66,250.947,-252.743,-246.281,-1.67343,-0.119385,-0.0324097,10.86,0,0,25.6592,23.3844
464341051,83.1816,276.03,-10.82,22.3242,-154.863,13.711,16.084,-260.66,250.947,-252.743,-246.281,0.760651,-0.0840454,-0.031311,10.82,0,0,25.3591,22.8774
464376862,83.1852,276.037,-10.9,22.4121,-154.951,13.711,16.084,-260.66,250.954,-252.766,-246.281,3.65112,0.0366211,-0.662292,10.93,0,0,24.6945,22.2857
464422707,83.2709,276.182,-11.01,22.4121,-154.863,13.6231,15.293,-260.831,251.164,-253,-246.343,6.23734,-0.255981,-0.0741577,11.04,0,0,22.4437,20.5052
464468754,83.1792,276.037,-11.08,22.5,-151.875,11.8653,12.6562,-260.598,250.923,-252.829,-246.296,-4.25964,-0.373352,0.671082,11.08,0,0,18.9925,17.7991
464509580,83.1773,276.017,-11.06,22.4121,-147.216,3.77935,6.06443,-260.714,250.877,-252.728,-246.25,-2.43408,0.0131836,-0.0750732,11.06,0,0,13.7621,16.164
464561550,83.173,275.978,-11,22.4121,-144.843,-2.19722,-3.25197,-260.714,250.884,-252.696,-246.117,-2.73834,0.212769,0.074707,10.95,0,0,2.29368,11.5616
464625934,83.1585,275.893,-10.82,22.4121,-144.668,-5.97651,-11.25,-260.652,250.861,-252.595,-245.946,-6.5416,0.189514,0.58667,10.75,0,0,-8.06002,6.87257
464675286,83.076,275.669,-10.61,22.5,-144.756,-6.24018,-13.0078,-260.341,250.659,-252.292,-245.752,-25.5579,0.244995,0.839722,10.48,0,0,-26.731,3.44666
464723662,82.9559,275.309,-10.02,22.4121,-144.668,-8.43745,-17.1387,-259.882,250.301,-251.771,-245.472,-27.3834,0.10437,0.55719,9.45,0,0,-39.314,1.66796
464776581,82.7688,274.696,-9.14,20.7422,-145.019,-10.1074,-20.0391,-258.902,249.765,-251.079,-244.935,-46.3997,-0.0957642,-0.043396,8.9,0,0,-59.5713,0.783805
464837729,82.6112,274.009,-8.35,18.6328,-150.556,-10.1074,-20.2149,-258.016,249.181,-250.045,-244.461,-52.0285,-0.706421,0.471497,7.75,0,0,-77.1704,0.936067
464888247,82.4233,273.045,-7.12,15.8203,-156.093,-10.1074,-20.3028,-256.717,248.279,-248.824,-243.777,-59.635,0.454651,0.33728,6.42,0,0,-87.6742,1.32364
464940893,82.2993,272.119,-5.71,14.1504,-159.785,-10.1074,-20.2149,-255.473,247.509,-247.649,-243.084,-62.8297,0.699646,1.36816,5.35,0,0,-101.115,0.368544
465005823,82.1387,270.451,-4.08,11.8652,-163.3,-10.1074,-16.4356,-253.357,246.008,-245.542,-241.918,-81.5417,-3.06683,-0.799255,3.58,0,0,-111.854,-0.510425
465062404,82.0652,269.204,-2.43,10.9863,-165.849,-10.1074,-11.9531,-251.779,244.982,-244.049,-240.915,-67.85,-0.541992,0.245544,2.03,0,0,-118.307,0.192058
465121295,81.9798,267.539,-0.93,10.1953,-167.871,-7.82222,-7.20705,-249.57,243.691,-242.175,-239.53,-54.6147,-0.596008,0.700745,0.59,0,0,-121.2,2.13686
465185004,81.9252,265.921,0.33,8.70115,-169.189,-3.95503,-5.18557,-247.906,242.245,-240.246,-238.045,-46.3997,-0.269897,0.509583,-0.61,0,0,-121.458,4.90527
465240398,81.9395,263.905,1.46,4.65818,-174.111,-3.16401,-4.13088,-245.394,240.471,-238.107,-236.381,-46.8561,-0.822876,0.873962,-1.73,0,0,-120.686,6.17874
465299172,82.1137,261.929,2.39,-1.49416,179.209,-3.16401,-5.53713,-243.388,238.512,-235.774,-234.74,-38.0325,-1.04553,0.206543,-2.58,0,0,-120.514,5.92439
465339285,82.4733,260.038,2.8,-9.05275,172.09,-5.88862,-8.70119,-241.132,236.933,-233.931,-232.718,-11.2576,-0.676758,0.521118,-2.86,0,0,-120.129,5.12674
465393637,83.1696,258.05,2.87,-21.709,163.037,-14.0625,-13.7988,-239.251,234.794,-231.692,-230.541,-0.45639,-1.30536,-0.263855,-2.84,0,0,-120.107,3.77022
465441157,84.3446,255.91,2.41,-30.2344,151.875,-24.9609,-21.3574,-236.568,232.446,-229.141,-228.34,25.2536,-1.22571,-0.738098,-2.41,0,0,-120.45,3.25807
465488829,85.6196,254.095,1.71,-39.9024,145.723,-30.6738,-28.7403,-234.39,230.082,-227.142,-225.983,43.205,-1.38538,-0.360718,-1.45,0,0,-120.686,3.29786
465558245,87.3766,252.015,0.64,-45.9668,140.098,-36.7382,-35.1563,-231.598,227.119,-224.747,-223.215,44.7263,-0.637024,-0.286194,-0.35,0,0,-120.729,3.58162
465603245,88.9448,250.248,-0.15,-47.9004,138.252,-40.6054,-36.6504,-229.374,224.117,-222.748,-220.967,38.6411,-0.533569,-0.114807,0.38,0,0,-120.579,3.66987
465645097,90.13,248.884,-0.87,-47.9004,138.252,-40.7812,-36.6504,-227.539,222.126,-221.092,-219.202,37.8804,0.624023,0.352112,1.09,0,0,-120.514,3.66987
465700328,91.8316,246.833,-1.67,-46.0547,138.252,-40.8691,-36.5625,-224.848,219.288,-218.557,-216.589,35.2942,0.556824,-0.00805664,1.89,0,0,-120.514,3.66987
465745648,93.0663,245.225,-2.27,-39.9024,138.252,-40.8691,-37.2656,-222.616,217.312,-216.947,-214.295,32.8601,-0.0787354,0.103821,2.48,0,0,-120.514,3.66641
465791197,94.1579,243.763,-2.8,-36.5625,138.34,-40.6933,-38.9356,-220.929,215.485,-214.972,-212.483,22.3631,0.387817,-2.37396,2.96,0,0,-120.707,3.34458
465843320,95.2264,242.196,-2.77,-32.5195,143.438,-40.2539,-39.1113,-219.054,213.463,-213.339,-210.414,-63.2861,0.838257,-0.801636,2.44,0,0,-121.35,2.71823
465888994,96.2004,240.798,-1.38,-27.5098,147.657,-39.375,-41.2207,-217.647,212.312,-210.889,-208.579,-102.079,0.578796,-0.847229,0.75,0,0,-121.436,2.70093
465935602,96.7123,240.101,0.56,-24.1699,148.711,-37.8808,-41.5723,-216.869,212.125,-209.536,-207.413,-49.138,0.444397,-0.228516,-1.58,0,0,-121.436,2.77187
465981856,97.2694,239.251,2.12,-20.918,151.172,-34.1015,-40.6934,-215.788,211.402,-208.12,-206.534,-41.2273,0.840637,-0.60553,-2.12,0,0,-121.415,2.77187
466037315,97.6352,238.623,2.63,-20.3906,153.633,-29.9707,-37.793,-214.824,210.842,-207.273,-205.982,-17.6471,0.612488,-1.71039,-2.74,0,0,-121.329,2.77187
466096023,97.9198,238.055,3.2,-26.4551,153.633,-21.8847,-20.0391,-214.217,210.306,-206.557,-205.297,-9.12781,0.1203,-0.719788,-3.26,0,0,-121.479,2.77187
466141563,97.9704,237.975,3.32,-35.1563,153.633,-15.4687,-11.25,-213.992,210.236,-206.472,-205.297,-1.36917,0.271729,-0.306702,-3.33,0,0,-121.479,2.77187
466193329,97.9564,238.009,3.33,-41.0449,153.721,-11.1621,-8.52541,-214.023,210.259,-206.549,-205.313,4.10751,-0.0959473,0.193359,-3.3,0,0,-121.479,2.77187
466241014,97.9319,238.08,3.28,-45.5274,153.721,-5.80073,-5.27346,-214.062,210.337,-206.713,-205.344,-3.19473,-0.449158,0.0137329,-3.3,0,0,-121.479,2.77187
466286549,97.9096,238.123,3.33,-45.8789,150.996,-4.83393,-4.39455,-214.116,210.407,-206.728,-205.406,-2.43408,-0.1745,0.0609741,-3.34,0,0,-121.479,2.77187
466328884,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,0.30426,0.0311279,0.192627,-3.35,0,0,-121.479,2.77187
466371580,97.9032,238.138,3.35,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,-0,0.0688477,-0.0860596,-3.35,0,0,-121.479,2.77187
466425571,97.9047,238.137,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.124,210.422,-206.759,-205.414,0.15213,-0.145203,0.127808,-3.36,0,0,-121.479,2.77187
466477737,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,-1.5213,-0.0324097,0.0238037,-3.36,0,0,-121.479,2.77187
466523349,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,0.608521,0.0613403,0.00787354,-3.36,0,0,-121.479,2.77187
466565566,97.9032,238.138,3.36,-45.8789,150.733,-4.92183,-4.39455,-214.132,210.422,-206.759,-205.414,0.608521,-0.13092,0.0366211,-3.36,0,0,-121.479,2.77187
466620765,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,0.30426,-0.0602417,0.0368042,-3.36,0,0,-121.479,2.77187
466678938,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,-0.30426,-0.0664673,0.0692139,-3.36,0,0,-121.479,2.77187
466722889,97.9032,238.138,3.37,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,0.760651,-0.139343,-0.0195923,-3.37,0,0,-121.479,2.77187
466766291,97.9032,238.138,3.36,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,-0.760651,-0.0780029,0.031311,-3.37,0,0,-121.479,2.77187
466804925,97.9032,238.138,3.37,-45.8789,150.733,-4.92183,-4.39455,-214.132,210.422,-206.759,-205.414,0.15213,-0.0587769,0.0732422,-3.37,0,0,-121.479,2.77187
466853527,97.9032,238.138,3.37,-45.9668,150.733,-4.83393,-4.39455,-214.132,210.422,-206.759,-205.414,-0,-0.0422974,0.0309448,-3.37,0,0,-121.479,2.77187
466893120,97.9032,238.138,3.37,-45.9668,150.733,-4.92183,-4.39455,-214.132,210.422,-206.759,-205.414,-0.45639,-0.0860596,0.0769043,-3.37,0,0,-121.479,2.77187
466937721,97.9032,238.138,3.37,-45.9668,150.733,-4.74604,-4.39455,-214.132,210.422,-206.759,-205.414,0.15213,0.0153809,0.0644531,-3.37,0,0,-121.479,2.77187
