time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pigeon yaw, pigeon raw
199186957,59.5339,496.781,-92.33,1.05467,0.351906,179.824,179.385,275.793,-407.562,-340.558,224.685,-19.6248,0.292969,4.29236,91.98,0,0
199239610,56.3501,496.909,-91.62,2.81248,5.098,178.682,175.781,279.604,-404.7,-343.684,221.714,-38.3368,0.174133,1.46576,91.39,0,0
199281323,53.8249,496.956,-91.19,5.27342,7.20738,175.957,173.32,282.038,-402.484,-346.281,218.806,-40.0102,0.0454102,-0.534668,90.73,0,0
199328413,51.9116,496.971,-90.13,17.4902,17.139,166.904,161.279,284.075,-400.703,-348.809,217.172,-75.7608,2.27216,-0.864807,89.69,0,0
199386838,49.9769,496.957,-87.95,37.9687,9.05308,151.172,174.023,286.237,-398.867,-351.258,215.088,-87.7791,-0.244263,-2.32892,87.39,0,0
199428747,48.8679,496.857,-86.41,52.8222,-13.1832,133.594,-152.49,287.163,-397.312,-352.868,213.657,-81.9981,-0.0175781,-2.19983,85.92,0,0
199478266,48.4691,496.7,-85.04,56.9531,-38.6715,132.275,-129.023,287.552,-396.636,-353.825,213.245,-88.5397,-0.273193,-1.39343,84.54,0,0
199529168,48.3172,496.527,-83.47,53.6133,-57.8317,132.803,-124.277,287.583,-396.566,-354.696,213.183,-65.5681,0.498413,-1.33191,83.05,0,0
199584666,48.3017,496.437,-82,50.625,-58.5348,132.803,-127.529,287.575,-396.566,-354.999,213.331,-34.0771,-0.266602,-0.390747,81.74,0,0
199630312,48.2847,496.382,-81.57,50.3613,-53.6129,132.891,-128.145,287.575,-396.566,-355.209,213.401,-20.0812,0.523865,-0.625122,81.45,0,0
199668831,48.2613,496.338,-81.33,50.0976,-50.9762,132.803,-128.408,287.575,-396.597,-355.435,213.424,-40.1624,-0.823608,-1.83582,81.04,0,0
199713495,48.4259,496.358,-80.92,38.2324,-32.4313,138.164,-142.647,287.591,-397.071,-355.497,213.828,9.73633,-1.15979,1.21417,81.05,0,0
199768878,48.8419,496.409,-81.03,14.5898,-15.6442,133.066,-155.303,287.365,-397.973,-355.473,214.458,-7.91077,0.328491,0.677307,80.99,0,0
199832547,49.4024,496.46,-80.71,-9.40432,-7.64614,158.115,-166.729,287.085,-398.766,-355.528,215.726,-9.43207,0.516541,-1.70105,80.47,0,0
199885799,50.0342,496.538,-80.4,-11.1621,-7.03091,-169.189,-166.904,286.494,-399.311,-354.68,216.333,-8.36716,0.201599,-0.795959,80.33,0,0
199929484,50.9768,496.613,-80.19,-10.9863,-7.03091,-151.348,-166.904,285.631,-400.423,-353.871,217.468,-30.426,-0.237122,-0.340942,80.03,0,0
199982129,51.9797,496.741,-79.18,-10.9863,-7.03091,-152.578,-166.992,284.698,-401.792,-353.125,218.596,-60.6999,-0.0556641,-0.535767,78.83,0,0
200041983,53.4827,496.904,-78.05,-10.8985,-3.07583,-157.412,-166.992,283.57,-403.588,-351.966,220.695,-66.0245,-0.27887,-0.483032,77.25,0,0
200085170,55.1978,497.135,-76.47,-10.9863,-3.07583,-159.609,-166.553,282.232,-405.594,-350.24,222.702,-70.5884,1.23999,-0.225952,76.05,0,0
200123583,56.6245,497.362,-75.62,-11.0742,-4.3063,-158.994,-166.113,281.058,-407.274,-348.957,224.483,-74.848,-0.796692,-0.365662,75.18,0,0
200165951,58.3538,497.731,-74.26,-11.9531,-6.152,-154.512,-165.322,279.386,-409.677,-347.572,226.326,-81.3896,0.222473,-0.546387,73.76,0,0
200203560,59.9778,498.06,-72.77,-11.8653,-6.23989,-154.16,-165.322,278.01,-411.645,-346.079,228.34,-87.3227,0.407959,-0.748901,72.77,0,0
200246709,61.5214,498.377,-71.69,-11.8653,-6.152,-153.896,-165.322,276.618,-413.161,-344.617,230.486,-92.7994,0.0591431,-0.0210571,71.13,0,0
200285325,63.2166,498.783,-69.98,-11.8653,-6.23989,-154.072,-165.322,275.459,-415.362,-343,232.71,-102.384,-0.537964,-0.272278,69.38,0,0
200327003,65.1998,499.418,-68.14,-11.8653,-6.23989,-154.072,-165.322,273.554,-418.123,-341.413,235.059,-107.556,0.563782,-0.0999756,67.5,0,0
200371321,66.9506,499.934,-66.86,-11.8653,-6.152,-153.984,-165.322,271.967,-419.942,-339.656,237.446,-108.012,-0.536865,0.1203,65.54,0,0
200430966,69.2784,500.802,-64.2,-12.6563,-6.59145,-152.139,-164.355,270.108,-423.426,-337.649,240.401,-116.684,-0.315125,0.413452,62.86,0,0
200490386,71.8755,501.62,-61.38,-17.4024,-7.73403,-142.207,-157.5,268.18,-426.591,-335.052,244.36,-138.286,0.0961304,0.50116,59.78,0,0
200537651,73.4088,502.236,-58.92,-17.3145,-9.84341,-137.812,-154.688,266.827,-428.8,-333.846,246.755,-158.215,-0.13092,1.82245,57.08,0,0
200589209,74.7135,502.96,-55.09,5.4492,-33.8375,-146.865,-134.473,265.497,-431.561,-332.75,248.754,-188.337,0.121765,1.41779,53.96,0,0
200646591,75.4072,503.213,-50.64,29.8828,-46.9332,-134.56,-126.211,265.069,-433.069,-332.625,250.954,-174.645,-0.210571,1.48242,49.57,0,0
200701866,76.1902,503.661,-47.51,50.625,-47.5485,-135.176,-125.596,265.264,-435.402,-331.84,253.552,-168.712,0.218994,1.64301,45.47,0,0
200758329,76.382,503.962,-43.59,51.0644,-47.6364,-111.094,-129.375,266.142,-436.732,-331.622,255.092,-111.359,0.890442,-0.332886,42.85,0,0
200812239,76.6258,503.916,-41.34,49.1308,-47.5485,-83.1445,-132.891,266.765,-437.3,-330.58,256.056,-40.923,-0.0501709,-0.255432,41.06,0,0
200867450,77.0819,504.176,-40.78,30.3222,-22.5875,-94.9218,-159.434,266.492,-437.945,-330.184,257.246,-7.30225,-1.22443,-0.749451,40.63,0,0
200910601,77.6967,504.484,-40.68,16.6113,7.82261,-118.213,-166.113,265.163,-438.653,-329.6,257.541,3.0426,0.41272,-0.0476074,40.68,0,0
200968025,78.0865,504.671,-40.62,16.3476,21.0941,-143.701,-166.025,264.789,-439.151,-329.025,257.845,2.28195,-0.00256348,-0.0128174,40.62,0,0
201019607,78.4612,504.899,-40.72,16.3476,24.1703,-164.18,-164.004,264.245,-439.563,-328.473,258.093,3.34686,-0.549133,0.745605,40.77,0,0
201077229,78.5438,504.95,-40.78,17.4023,22.1488,-166.289,-163.828,264.19,-439.695,-328.356,258.179,-2.58621,0.132019,-0.0153809,40.77,0,0
201130840,78.2458,504.817,-40.73,29.6191,24.4339,-152.754,-158.467,264.393,-439.454,-328.807,257.767,-0,-0.792847,0.547852,40.72,0,0
201193712,77.9256,504.826,-40.7,50.9765,50.6253,-125.771,-132.275,264.478,-439.431,-329.39,257.176,0.15213,0.560486,-0.392578,40.69,0,0
201244998,77.6813,504.911,-40.79,68.291,67.5882,-111.445,-111.797,264.634,-439.376,-329.756,256.717,6.08521,-0.303223,-0.554443,40.83,0,0
201278888,77.6096,504.936,-40.88,68.1152,67.9398,-111.973,-111.445,264.665,-439.275,-329.834,256.624,11.714,-0.233459,-0.197021,40.95,0,0
201321362,77.5724,504.947,-41.06,66.4453,67.8519,-114.346,-114.082,264.688,-439.275,-329.865,256.523,3.0426,-0.342407,0.533936,41.08,0,0
201373371,77.5668,504.949,-41.09,64.0722,66.182,-116.191,-115.049,264.688,-439.275,-329.865,256.499,-6.5416,-0.544739,-0.240601,41.01,0,0
201420581,77.5687,504.948,-40.97,63.7207,64.8636,-116.367,-114.961,264.688,-439.275,-329.857,256.499,-1.5213,0.414917,-0.167358,40.92,0,0
201457539,77.5687,504.948,-40.92,63.7207,64.8636,-116.367,-114.961,264.688,-439.275,-329.857,256.499,2.58621,-0.0411987,0.046875,40.93,0,0
201506099,77.5687,504.948,-40.96,63.7207,64.8636,-116.367,-114.961,264.688,-439.275,-329.857,256.499,1.67343,-0.296997,0.201416,40.97,0,0
201550590,77.5687,504.948,-40.98,63.8086,64.8636,-116.367,-114.961,264.688,-439.275,-329.857,256.499,-0.15213,0.132019,-0.146484,40.98,0,0
201603201,77.5687,504.948,-40.98,63.6328,64.8636,-116.455,-114.961,264.688,-439.275,-329.857,256.499,-0.760651,0.236572,0.0681152,40.97,0,0
201652055,77.5968,504.94,-40.96,63.7207,64.8636,-116.367,-114.961,264.657,-439.306,-329.834,256.53,-0.760651,-0.37262,-0.12085,40.96,0,0
201707127,77.9738,504.854,-41.05,61.1719,61.8753,-117.773,-117.773,264.292,-439.617,-329.453,257.02,4.71603,0.262024,-0.704773,41.1,0,0
201761553,78.4844,504.88,-41.12,45.7031,47.1097,-134.56,-134.561,263.942,-440.115,-328.955,257.72,0.760651,-0.404846,-0.876343,41.12,0,0
201818454,79.4483,505.392,-40.98,25.2246,22.764,-161.016,-161.279,262.915,-440.908,-327.905,259.221,4.25964,0.422424,0.201965,40.97,0,0
201870810,80.3585,506.005,-41.09,16.9629,17.8421,-168.223,-168.135,260.769,-441.367,-326.645,259.75,14.6045,0.774719,1.84186,41.18,0,0
201922937,80.8774,506.347,-41.37,17.1387,17.8421,-167.695,-166.992,259.338,-441.429,-325.665,259.765,22.9716,-0.189697,-0.18988,41.5,0,0
201961402,81.0823,506.474,-41.66,17.1387,17.8421,-166.201,-166.465,258.545,-441.445,-325.665,259.921,5.17242,-0.21167,-0.274475,41.71,0,0
202004427,81.3167,506.624,-41.7,17.1387,17.93,-164.619,-165.586,258.055,-441.499,-325.665,260.489,-2.73834,0.370789,-0.743958,41.69,0,0
202050831,81.8092,506.929,-41.58,17.0508,17.7542,-164.092,-165.234,256.663,-441.888,-325.634,260.994,1.06491,0.0109863,0.625854,41.57,0,0
202100654,82.1067,507.109,-41.64,17.1387,17.8421,-164.18,-165.234,255.566,-442.083,-325.564,261.025,3.80325,0.177246,0.322449,41.67,0,0
202148242,82.5934,507.401,-41.69,17.1387,17.7542,-164.18,-165.234,253.987,-442.767,-325.556,261.025,0.30426,-0.646179,0.0950317,41.7,0,0
202195844,82.8484,507.554,-41.72,17.1387,17.8421,-164.18,-164.971,253.109,-443.078,-325.556,261.025,0.45639,-0.438538,-0.295715,41.71,0,0
202248469,83.1814,507.755,-41.72,17.1387,17.7542,-164.092,-162.949,251.74,-443.249,-325.541,261.025,1.67343,0.0380859,0.121399,41.73,0,0
202298681,83.3612,507.864,-41.73,17.1387,17.8421,-163.916,-162.861,250.9,-443.249,-325.541,261.025,-0,-0.0245361,-0.338745,41.73,0,0
202341986,83.4634,507.92,-41.73,19.5117,18.1937,-160.84,-160.4,250.433,-443.249,-325.541,261.025,-2.58621,-0.539246,0.219727,41.71,0,0
202392867,83.5788,507.976,-41.7,22.3242,23.2914,-159.521,-159.609,249.936,-443.265,-325.541,261.025,0.608521,0.0666504,0.329773,41.7,0,0
202440340,83.6635,508.015,-41.7,23.3789,24.5218,-159.521,-159.609,249.586,-443.288,-325.541,261.025,0.30426,0.0360718,-0.0941162,41.7,0,0
202480669,83.7393,508.05,-41.69,23.3789,24.6097,-159.521,-159.609,249.251,-443.288,-325.541,261.025,-0.15213,0.00897217,-0.0563965,41.69,0,0
202527424,83.8575,508.105,-41.69,23.3789,24.5218,-159.521,-159.609,248.754,-443.311,-325.541,261.025,1.97769,-0.457031,-0.408508,41.69,0,0
202580121,84.025,508.183,-41.7,23.3789,24.5218,-159.521,-159.609,248.038,-443.335,-325.541,261.025,2.58621,-0.118835,0.407043,41.72,0,0
202637227,84.0955,508.216,-41.7,23.3789,24.6097,-159.434,-159.609,247.727,-443.335,-325.541,261.025,-1.5213,0.065918,-0.41272,41.7,0,0
202673021,84.1928,508.26,-41.69,23.8183,24.9613,-159.346,-159.434,247.299,-443.335,-325.541,261.025,-0.30426,0.00402832,0.615967,41.7,0,0
202728906,84.177,508.253,-41.65,30.1465,30.3226,-153.369,-152.93,247.245,-443.35,-325.681,261.025,0.760651,-0.125061,0.351929,41.64,0,0
202772422,83.9402,508.183,-41.65,33.5742,33.7503,-149.502,-149.063,247.432,-443.14,-325.984,260.738,-2.58621,0.694519,1.02631,41.64,0,0
202811171,83.7844,508.141,-41.61,33.8379,33.7503,-146.865,-146.777,247.564,-443.024,-326.21,260.566,1.97769,-0.159485,0.179443,41.61,0,0
202856129,83.5247,508.073,-41.7,33.8379,33.6625,-146.602,-146.162,247.789,-442.744,-326.435,260.224,0.45639,-0.167542,0.139526,41.71,0,0
202905266,83.3178,508.019,-41.68,33.8379,33.5746,-146.514,-146.162,248.015,-442.534,-326.669,260.038,-3.65112,0.0477905,-0.0485229,41.66,0,0
202945828,83.0921,507.96,-41.62,33.8379,33.6625,-146.514,-146.162,248.279,-442.277,-326.878,259.835,-0.45639,-0.548767,-0.0662842,41.62,0,0
202987412,82.968,507.928,-41.62,33.8379,33.5746,-146.514,-146.074,248.411,-442.176,-327.026,259.703,-0.45639,-0.548767,-0.0662842,41.62,0,0
203035556,82.9116,507.913,-41.62,33.75,33.7503,-146.514,-146.074,248.466,-442.106,-327.088,259.657,-0.912781,-0.154907,-0.115173,41.63,0,0
203082770,82.8965,507.909,-41.61,33.75,33.5746,-146.426,-146.074,248.505,-442.09,-327.096,259.657,-0.15213,0.208191,0.052002,41.6,0,0
203136780,82.8946,507.908,-41.6,33.8379,33.6625,-146.426,-146.074,248.513,-442.09,-327.096,259.657,0.760651,0.0430298,0.201599,41.61,0,0
203180657,82.8946,507.908,-41.61,33.8379,33.6625,-146.426,-146.074,248.513,-442.09,-327.096,259.657,-0.760651,0.228516,0.081665,41.6,0,0
203241010,82.8946,507.908,-41.6,33.8379,33.5746,-146.426,-146.074,248.513,-442.09,-327.096,259.657,-1.67343,0.0358887,-0.0408325,41.6,0,0
203277599,82.8946,507.908,-41.6,33.75,33.6625,-146.514,-146.162,248.513,-442.09,-327.096,259.657,-0.15213,-0.266052,-0.0635376,41.59,0,0
203332424,82.9367,507.916,-41.58,38.0566,37.1781,-141.504,-143.086,248.435,-442.16,-327.081,259.664,-3.49899,-0.3479,-0.0250854,41.56,0,0
203383884,81.8113,508.283,-41.53,69.6972,60.6449,-116.016,-111.094,249.866,-441.251,-328.076,258.257,-5.02029,1.5033,1.32642,41.37,0,0
203436997,80.2156,509.413,-41.4,81.5625,75.1468,-94.0429,-94.3946,252.175,-440.761,-331.202,256.351,14.9088,1.40918,-0.740295,41.49,0,0
203492525,77.9491,510.933,-41.71,80.5957,75.6742,-95.625,-96.1524,256.414,-439.851,-335.791,255.162,6.38947,2.30658,-0.648193,41.81,0,0
203547920,75.2844,512.303,-41.89,75.4101,75.5863,-107.402,-99.3164,260.582,-437.969,-339.827,253.249,-1.5213,2.16028,1.44727,41.89,0,0
203591589,72.913,513.271,-41.85,69.3457,76.7289,-119.443,-99.1406,263.848,-435.846,-342.891,251.367,-18.712,1.3158,1.67047,41.77,0,0
203646647,70.7593,514.234,-40.95,69.3457,84.7269,-128.935,-93.252,266.889,-433.279,-344.983,249.36,-86.4099,0.325195,0.439636,40.49,0,0
203698138,68.5489,515.489,-39.05,70.5762,95.098,-131.748,-71.0156,270.575,-430.184,-347.059,247.331,-179.666,0.719421,0.272461,37.07,0,0
203749169,65.9513,517.763,-34.52,83.584,118.828,-119.355,-45.4395,275.373,-425.806,-350.769,244.694,-258.469,-0.119568,-1.28357,33,0,0
203794866,65.1771,519.427,-29.69,79.1894,138.34,-128.848,-23.9942,277.403,-421.894,-351.367,242.416,-273.682,-6,-1.76624,27.96,0,0
203846950,65.1791,521.31,-22.7,88.2422,158.819,-148.799,-4.74611,278.997,-418.387,-350.909,239.064,-316.735,-0.690125,-0.777649,22.7,0,0
203895625,64.7775,524.214,-18.74,112.764,168.135,-166.465,-5.71291,283.368,-413.884,-350.481,235.074,-340.315,-0.116272,-2.43439,14.64,0,0
203937059,64.5153,527.019,-12.62,137.373,169.366,175.166,-9.66799,286.44,-410.307,-349.221,231.334,-263.185,-0.908386,-2.50708,10.92,0,0
203983756,64.1982,530.079,-8.15,160.225,169.366,163.389,-11.6016,289.527,-406.038,-347.362,228.215,-145.284,-0.145386,-2.10242,6.17,0,0
204048529,63.7858,534.036,-4.91,172.178,169.366,164.795,-11.3379,294.107,-401.667,-344.368,224.234,-48.6816,-1.2356,-1.34143,4.14,0,0
204105493,63.6008,539.567,-3.48,174.375,172.266,174.99,-3.16408,299.038,-395.671,-339.01,218.37,-29.9696,-0.585938,-0.380859,3.29,0,0
204149245,63.7071,544.107,-2.83,178.77,176.836,178.506,-1.875e-05,304.419,-391.067,-335.091,214.108,-39.2496,-0.532471,-0.51947,2.6,0,0
204206384,63.9806,548.088,-2.15,-177.451,-178.857,-179.033,2.46092,308.004,-387.412,-330.821,209.652,-29.5132,-0.283264,-0.421509,1.94,0,0
204267664,64.5572,554.19,-1.5,-175.869,-176.923,-176.924,5.36131,314.723,-380.592,-325.564,203.929,-23.2759,-0.0655518,-0.046875,1.37,0,0
204324539,65.1708,560.305,-1.09,-175.43,-176.572,-176.572,7.2949,320.61,-374.682,-318.744,197.956,-11.2576,-0.648743,-1.50421,1.01,0,0
204382052,65.7413,565.23,-0.88,-175.078,-175.166,-175.166,8.08592,325.759,-369.612,-314.436,192.645,-5.62881,0.400818,3.34479,0.87,0,0
204436472,66.5457,572.036,-0.55,-175.078,-175.166,-174.463,8.96482,332.042,-363.382,-307.149,185.016,-33.7729,-0.25177,0.695984,0.08,0,0
204495344,67.1425,577.446,0.31,-175.078,-175.166,-172.793,9.2285,337.198,-357.931,-301.721,179.269,-40.6187,-0.290222,0.671631,-0.76,0,0
204543275,67.7411,582.743,1.35,-175.518,-175.254,-167.959,9.66795,342.16,-352.511,-296.472,173.545,-69.3713,-0.805298,-0.104004,-1.75,0,0
204602186,68.3031,588.439,2.69,-179.648,-178.066,-158.906,12.9199,347.813,-345.768,-291.681,167.604,-113.337,0.162048,-0.27301,-3.92,0,0
204652102,68.7033,595.233,5.39,173.672,175.166,-155.303,17.0508,353.451,-338.816,-284.892,159.018,-155.781,1.08893,-0.00238037,-6.3,0,0
204701642,68.546,598.859,8.24,173.057,174.639,-155.039,17.5781,356.998,-334.033,-282.077,155.231,-186.512,0.818115,0.190796,-9.32,0,0
204747455,68.2488,604.121,11.69,173.145,174.639,-154.951,18.9844,361.36,-328.053,-277.201,148.73,-204.615,1.0318,-0.974121,-12.91,0,0
204788327,67.6823,609.88,15.52,172.881,174.639,-154.863,20.039,365.723,-322.002,-271.431,141.038,-221.349,1.08966,-0.440735,-16.84,0,0
204838390,66.8042,613.479,19.37,170.596,174.639,-154.863,18.8086,369.184,-316.994,-268.569,137.072,-209.179,0.50592,0.435791,-21.8,0,0
204882746,65.3911,618.437,22.93,169.453,174.727,-154.863,16.9629,373.554,-311.115,-263.763,130.835,-200.203,0.367676,0.276489,-25.26,0,0
204942236,62.8716,623.944,27.64,172.441,174.727,-166.289,10.1953,378.835,-304.528,-257.961,123.969,-167.039,2.42267,-0.301758,-28.72,0,0
204989940,60.1073,628.6,31.82,-179.209,179.385,-179.297,3.07615,383.197,-299.388,-252.323,117.444,-172.059,0.735352,-0.244263,-31.82,0,0
205032065,58.3048,631.296,34.76,-178.33,-179.121,178.154,2.81248,386.433,-295.414,-249.718,114.279,-160.041,1.3374,-0.219727,-34.76,0,0
205085238,55.7956,634.727,37.18,-178.33,-179.121,178.33,2.81248,389.847,-291.393,-245.425,108.998,-106.795,1.22351,-0.170654,-37.83,0,0
205138735,52.4596,638.95,39.64,-178.33,-179.121,179.648,2.90037,395.251,-285.732,-240.643,103.314,-61.7648,0.909668,0.663391,-40.04,0,0
205182564,50.5392,641.333,40.41,-178.154,-179.121,-178.506,2.19725,397.724,-281.634,-238.068,100.218,-35.7506,0.15564,1.46338,-40.73,0,0
205233695,49.1768,643.014,41.2,-173.848,-179.033,-177.627,-0.351581,399.84,-278.85,-236.42,98.1032,-21.7546,-0.203247,2.01471,-41.52,0,0
205291527,47.1791,645.452,41.7,-175.342,-179.033,-177.363,0.790997,403.673,-274.852,-234.025,95.7158,-9.12781,0.491638,0.686462,-41.86,0,0
205344336,44.9864,648.184,41.87,-176.924,-176.748,-175.693,1.75779,407.134,-271.283,-230.432,92.3251,3.0426,0.482117,-1.80286,-41.87,0,0
205402198,42.9747,651.931,41.73,-169.014,-168.047,-166.992,17.9297,411.722,-267.441,-226.248,87.9079,7.30225,-0.924866,-0.692688,-41.7,0,0
205453853,41.9913,655.102,41.6,-154.16,-156.357,-157.324,25.2246,415.02,-264.113,-223.059,84.4395,-9.43207,-1.47235,0.325378,-41.63,0,0
205496617,42.1925,658.355,41.59,-135,-131.132,-136.934,42.9785,418.371,-260.543,-219.956,81.4144,0.30426,-2.84106,1.10596,-41.56,0,0
205547575,43.3467,660.601,41.94,-116.367,-106.172,-114.434,71.7187,420.619,-257.868,-217.756,78.4126,-25.4057,-0.605347,1.37073,-42.11,0,0
205605848,44.0829,661.639,42.36,-120.586,-73.1247,-81.123,66.4453,422.618,-256.834,-216.698,77.0828,-16.8864,0.850708,2.66437,-42.61,0,0
205650528,44.347,662.418,42.7,-128.057,-52.9977,-46.4941,50.8887,424.243,-256.53,-216.418,75.5819,-6.5416,0.412537,1.07941,-42.75,0,0
205701119,44.4807,662.814,42.8,-129.111,-51.0641,-39.375,46.9336,425.184,-256.173,-216.418,74.9519,6.99799,2.36902,1.14093,-42.78,0,0
205746838,44.6699,663.198,42.65,-127.881,-52.2946,-42.8027,48.3398,426.055,-255.644,-216.395,74.3142,27.6877,1.77484,0.156555,-42.53,0,0
205802425,45.8084,664.073,41.71,-107.139,-68.5543,-62.3144,73.3887,427.602,-254.05,-214.863,72.8444,58.8744,-1.30737,2.2793,-41.29,0,0
205844799,47.0899,665.115,40.6,-91.6699,-88.945,-87.4511,92.5488,428.629,-252.175,-214.07,69.9282,43.9656,-1.73566,-0.0730591,-40.31,0,0
205905843,49.0285,666.702,39.89,-90.6153,-95.0973,-92.0214,95.5371,429.795,-248.917,-213.02,65.3477,24.3408,-2.18555,-0.56543,-39.47,0,0
205948317,50.7712,668.245,39.34,-91.8457,-95.2731,-92.5488,90.1758,431.6,-246.288,-211.565,61.9182,9.73633,0.5495,-0.264954,-39.34,0,0
205989336,51.5193,668.93,39.19,-92.2852,-95.2731,-92.6367,86.9238,432.774,-245.246,-210.562,61.0783,5.78094,-0.837158,-0.193176,-39.15,0,0
206034761,51.8105,669.202,39.1,-92.461,-95.1852,-92.7246,85.2539,433.132,-244.842,-210.259,60.5495,-1.21704,1.54797,0.0421143,-39.14,0,0
206070795,52.4915,669.851,39.22,-93.0762,-95.0973,-92.2851,83.4961,434.104,-243.652,-209.559,59.6474,-5.32455,1.42383,-0.618896,-39.26,0,0
206120204,52.9541,670.293,39.27,-93.1641,-95.2731,-92.2851,83.4961,434.741,-242.96,-208.984,58.9941,6.84586,1.20172,0.241333,-39.24,0,0
206168444,53.3717,670.688,39.23,-93.1641,-95.1852,-92.373,83.4961,435.364,-242.462,-208.369,58.4264,-3.19473,0.724548,0.287109,-39.26,0,0
206211839,53.6204,670.926,39.33,-93.1641,-95.2731,-92.2851,83.4961,435.644,-242.12,-207.996,58.0454,-5.17242,0.159851,0.12616,-39.37,0,0
206259500,53.831,671.127,39.42,-93.1641,-95.1852,-92.4609,83.4961,435.892,-241.856,-207.662,57.7265,-3.34686,-0.355225,0.104736,-39.44,0,0
206307578,53.7519,671.055,39.56,-93.1641,-92.9,-92.373,87.6269,435.799,-242.058,-207.646,57.8743,-20.3854,-1.9552,2.82587,-39.66,0,0
206348904,53.1739,670.547,39.72,-91.2305,-90.6149,-92.1093,88.7695,434.796,-242.353,-209.201,58.0998,-9.12781,1.27808,-0.231628,-39.79,0,0
206393993,51.7194,669.266,39.97,-90.6153,-90.2633,-92.1972,88.3301,431.965,-243.061,-212.81,58.7064,-4.5639,0.80603,-0.637207,-40.04,0,0
206451195,50.7666,668.434,40.1,-90.6153,-87.275,-91.4941,85.2539,430.153,-243.598,-215.049,59.1808,-1.67343,1.15503,0.448425,-40.1,0,0
206497133,50.269,668.088,40.25,-108.545,-65.4782,-69.1699,68.6426,429.096,-244.788,-215.329,59.2508,-39.5538,-2.11652,0.799805,-40.43,0,0
206554278,49.8276,667.99,42.21,-124.805,-47.9,-50.4492,50.1855,427.976,-246.716,-215.01,58.5586,-147.87,-1.69629,0.897583,-43.04,0,0
206594884,49.5834,667.806,44.95,-130.166,-45.0875,-47.7246,46.8457,426.879,-247.96,-214.661,58.2165,-166.735,-0.664124,0.0942993,-45.95,0,0
206654740,49.5665,667.832,47.96,-130.254,-45.6149,-47.8124,46.582,426.693,-248.217,-214.458,57.9287,-103.601,0.649292,0.13147,-49.44,0,0
206714171,49.4409,667.83,50.69,-134.385,-48.4274,-42.0996,42.8906,425.767,-249.656,-213.471,56.8244,-90.3653,0.54895,-0.268066,-51.26,0,0
206758538,49.201,667.987,52.81,-157.148,-22.6754,-15.996,28.7402,425.262,-251.056,-212.872,55.8057,-93.1036,1.49634,-0.555542,-53.4,0,0
206804355,48.607,668.487,54,-170.859,-4.04263,3.69146,9.58006,426.164,-251.849,-213.883,55.3935,-29.6654,0.343689,-1.34399,-54.18,0,0
206860194,48.0972,668.964,54.4,-179.385,12.3929,13.8868,5.4492,427.058,-252.611,-214.458,54.818,13.0832,-0.484131,-0.526978,-54.34,0,0
206904942,47.6305,669.813,53.98,-158.73,28.5648,26.4551,23.5547,427.898,-253.676,-215.469,53.8537,18.712,-0.609558,-0.0342407,-53.98,0,0
206941308,47.4565,670.707,53.84,-141.416,46.4066,42.3633,42.9785,428.784,-254.812,-216.395,53.1538,16.1258,-1.60675,0.268433,-53.74,0,0
206996896,47.7367,671.928,53.53,-120.674,76.1136,50.3614,73.7402,429.967,-256.406,-217.421,51.8629,29.6654,-0.94519,0.647827,-53.37,0,0
207050810,48.322,673.55,52.59,-116.455,89.6488,47.461,85.166,431.996,-258.389,-218.938,50.1987,69.8277,-1.01111,-0.224304,-52.19,0,0
207092205,48.6202,674.313,51.23,-115.752,90.0003,47.0215,83.584,432.906,-259.517,-219.692,49.5688,112.12,-0.397888,0.650757,-50.58,0,0
207137036,48.7334,674.607,49.4,-115.488,87.5394,46.7579,81.7383,433.513,-259.913,-219.879,49.4599,51.42,1.22168,0.572754,-49.03,0,0
207194823,49.0973,675.546,48.55,-115.488,83.5843,46.4063,80.4199,434.85,-261.375,-220.703,48.9311,54.0062,1.12482,0.617432,-47.91,0,0
207243827,49.3324,676.165,47.56,-115.488,83.5843,46.3184,80.4199,435.675,-262.153,-221.364,48.4567,11.714,1.26068,0.422607,-47.48,0,0
207291701,49.4213,676.384,47.27,-115.488,83.5843,46.3184,80.5078,436.017,-262.472,-221.551,48.3323,13.8438,0.70459,0.635925,-47.18,0,0
207341853,49.4513,676.458,47.13,-115.576,83.5843,46.2305,80.5078,436.196,-262.542,-221.582,48.2856,-1.5213,0.476624,0.242249,-47.15,0,0
207400118,49.449,676.451,47.26,-115.488,83.5843,46.2305,80.5078,436.18,-262.534,-221.574,48.2856,-14.3002,0.299927,-0.0150146,-47.35,0,0
207446996,49.449,676.451,47.55,-115.488,83.4964,46.3184,80.5078,436.18,-262.534,-221.574,48.2856,-13.8438,0.468384,-0.0258179,-47.55,0,0
207491664,49.4434,676.432,47.79,-115.488,83.5843,46.2305,80.5078,436.102,-262.534,-221.574,48.2856,-21.7546,-0.383057,-0.149597,-47.93,0,0
207532144,49.4567,676.483,48.11,-115.488,82.9691,45.2637,79.541,436.118,-262.557,-221.675,48.2078,3.49899,-1.7525,-1.2323,-48.11,0,0
207585573,49.4702,676.709,47.96,-128.672,66.8851,28.2129,58.0957,436.312,-262.542,-221.838,47.6246,19.1684,-0.184387,-0.719055,-47.85,0,0
